# atmospheric parameters ATMLAY, A, B, C respectively
 0.00000000E+00  3.52712886E+05  8.98983368E+05  2.71294114E+06  1.00000000E+07
-1.81293434E+02 -9.27801230E+01  1.65357936E+00  5.97264350E-04  1.12829200E-02
 1.22377274E+03  1.14411365E+03  1.21149015E+03  9.39164960E+02  1.00000000E+00
 9.51854837E+05  8.52128985E+05  6.50135488E+05  7.07707765E+05  1.00000000E+09
# atmospheric height [m] and refractive index columns 
-9.29916778E+02  1.000328103614047E+00
-9.28916778E+02  1.000328069145937E+00
-9.27916778E+02  1.000328034681447E+00
-9.26916778E+02  1.000328000220578E+00
-9.25916778E+02  1.000327965763329E+00
-9.24916778E+02  1.000327931309699E+00
-9.23916778E+02  1.000327896859690E+00
-9.22916778E+02  1.000327862413299E+00
-9.21916778E+02  1.000327827970527E+00
-9.20916778E+02  1.000327793531373E+00
-9.19916778E+02  1.000327759095837E+00
-9.18916778E+02  1.000327724663919E+00
-9.17916778E+02  1.000327690235618E+00
-9.16916778E+02  1.000327655810934E+00
-9.15916778E+02  1.000327621389866E+00
-9.14916778E+02  1.000327586972414E+00
-9.13916778E+02  1.000327552558578E+00
-9.12916778E+02  1.000327518148357E+00
-9.11916778E+02  1.000327483741750E+00
-9.10916778E+02  1.000327449338759E+00
-9.09916778E+02  1.000327414939381E+00
-9.08916778E+02  1.000327380543617E+00
-9.07916778E+02  1.000327346151467E+00
-9.06916778E+02  1.000327311762930E+00
-9.05916778E+02  1.000327277378005E+00
-9.04916778E+02  1.000327242996692E+00
-9.03916778E+02  1.000327208618992E+00
-9.02916778E+02  1.000327174244902E+00
-9.01916778E+02  1.000327139874424E+00
-9.00916778E+02  1.000327105507557E+00
-8.99916778E+02  1.000327071144300E+00
-8.98916778E+02  1.000327036784652E+00
-8.97916778E+02  1.000327002428615E+00
-8.96916778E+02  1.000326968076186E+00
-8.95916778E+02  1.000326933727366E+00
-8.94916778E+02  1.000326899382155E+00
-8.93916778E+02  1.000326865040552E+00
-8.92916778E+02  1.000326830702557E+00
-8.91916778E+02  1.000326796368168E+00
-8.90916778E+02  1.000326762037387E+00
-8.89916778E+02  1.000326727710212E+00
-8.88916778E+02  1.000326693386644E+00
-8.87916778E+02  1.000326659066681E+00
-8.86916778E+02  1.000326624750323E+00
-8.85916778E+02  1.000326590437571E+00
-8.84916778E+02  1.000326556128423E+00
-8.83916778E+02  1.000326521822880E+00
-8.82916778E+02  1.000326487520940E+00
-8.81916778E+02  1.000326453222604E+00
-8.80916778E+02  1.000326418927871E+00
-8.79916778E+02  1.000326384636741E+00
-8.78916778E+02  1.000326350349213E+00
-8.77916778E+02  1.000326316065287E+00
-8.76916778E+02  1.000326281784963E+00
-8.75916778E+02  1.000326247508240E+00
-8.74916778E+02  1.000326213235117E+00
-8.73916778E+02  1.000326178965596E+00
-8.72916778E+02  1.000326144699674E+00
-8.71916778E+02  1.000326110437352E+00
-8.70916778E+02  1.000326076178630E+00
-8.69916778E+02  1.000326041923506E+00
-8.68916778E+02  1.000326007671981E+00
-8.67916778E+02  1.000325973424054E+00
-8.66916778E+02  1.000325939179725E+00
-8.65916778E+02  1.000325904938994E+00
-8.64916778E+02  1.000325870701860E+00
-8.63916778E+02  1.000325836468322E+00
-8.62916778E+02  1.000325802238381E+00
-8.61916778E+02  1.000325768012035E+00
-8.60916778E+02  1.000325733789285E+00
-8.59916778E+02  1.000325699570130E+00
-8.58916778E+02  1.000325665354570E+00
-8.57916778E+02  1.000325631142605E+00
-8.56916778E+02  1.000325596934234E+00
-8.55916778E+02  1.000325562729456E+00
-8.54916778E+02  1.000325528528271E+00
-8.53916778E+02  1.000325494330680E+00
-8.52916778E+02  1.000325460136681E+00
-8.51916778E+02  1.000325425946274E+00
-8.50916778E+02  1.000325391759459E+00
-8.49916778E+02  1.000325357576235E+00
-8.48916778E+02  1.000325323396603E+00
-8.47916778E+02  1.000325289220561E+00
-8.46916778E+02  1.000325255048109E+00
-8.45916778E+02  1.000325220879247E+00
-8.44916778E+02  1.000325186713975E+00
-8.43916778E+02  1.000325152552292E+00
-8.42916778E+02  1.000325118394198E+00
-8.41916778E+02  1.000325084239692E+00
-8.40916778E+02  1.000325050088774E+00
-8.39916778E+02  1.000325015941444E+00
-8.38916778E+02  1.000324981797701E+00
-8.37916778E+02  1.000324947657545E+00
-8.36916778E+02  1.000324913520975E+00
-8.35916778E+02  1.000324879387992E+00
-8.34916778E+02  1.000324845258594E+00
-8.33916778E+02  1.000324811132782E+00
-8.32916778E+02  1.000324777010554E+00
-8.31916778E+02  1.000324742891912E+00
-8.30916778E+02  1.000324708776853E+00
-8.29916778E+02  1.000324674665379E+00
-8.28916778E+02  1.000324640557487E+00
-8.27916778E+02  1.000324606453180E+00
-8.26916778E+02  1.000324572352454E+00
-8.25916778E+02  1.000324538255312E+00
-8.24916778E+02  1.000324504161751E+00
-8.23916778E+02  1.000324470071771E+00
-8.22916778E+02  1.000324435985373E+00
-8.21916778E+02  1.000324401902556E+00
-8.20916778E+02  1.000324367823320E+00
-8.19916778E+02  1.000324333747663E+00
-8.18916778E+02  1.000324299675586E+00
-8.17916778E+02  1.000324265607089E+00
-8.16916778E+02  1.000324231542170E+00
-8.15916778E+02  1.000324197480831E+00
-8.14916778E+02  1.000324163423069E+00
-8.13916778E+02  1.000324129368885E+00
-8.12916778E+02  1.000324095318279E+00
-8.11916778E+02  1.000324061271250E+00
-8.10916778E+02  1.000324027227797E+00
-8.09916778E+02  1.000323993187921E+00
-8.08916778E+02  1.000323959151621E+00
-8.07916778E+02  1.000323925118896E+00
-8.06916778E+02  1.000323891089747E+00
-8.05916778E+02  1.000323857064172E+00
-8.04916778E+02  1.000323823042172E+00
-8.03916778E+02  1.000323789023746E+00
-8.02916778E+02  1.000323755008894E+00
-8.01916778E+02  1.000323720997615E+00
-8.00916778E+02  1.000323686989909E+00
-7.99916778E+02  1.000323652985776E+00
-7.98916778E+02  1.000323618985215E+00
-7.97916778E+02  1.000323584988226E+00
-7.96916778E+02  1.000323550994808E+00
-7.95916778E+02  1.000323517004962E+00
-7.94916778E+02  1.000323483018686E+00
-7.93916778E+02  1.000323449035980E+00
-7.92916778E+02  1.000323415056844E+00
-7.91916778E+02  1.000323381081278E+00
-7.90916778E+02  1.000323347109282E+00
-7.89916778E+02  1.000323313140854E+00
-7.88916778E+02  1.000323279175994E+00
-7.87916778E+02  1.000323245214703E+00
-7.86916778E+02  1.000323211256979E+00
-7.85916778E+02  1.000323177302823E+00
-7.84916778E+02  1.000323143352233E+00
-7.83916778E+02  1.000323109405211E+00
-7.82916778E+02  1.000323075461754E+00
-7.81916778E+02  1.000323041521863E+00
-7.80916778E+02  1.000323007585538E+00
-7.79916778E+02  1.000322973652778E+00
-7.78916778E+02  1.000322939723582E+00
-7.77916778E+02  1.000322905797951E+00
